anno;O;D;EXPO_20;EXPO_40;IMPO_20;IMPO_40;VACÍOS_20;VACÍOS_40;provincia;DESTINO_PROVINCIA;region;DESTINO_REGION
2030;22;33;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;22;34;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;22;35;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;22;36;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;22;37;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;22;38;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;22;39;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;22;40;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;22;41;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;22;42;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;22;43;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;22;44;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;22;45;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;22;46;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;22;47;0;0;0;0;0;0;Santiago;Melipilla;Santiago;Santiago
2030;22;48;0;0;0;0;1.175,60;1.947,60;Santiago;Melipilla;Santiago;Santiago
2030;22;49;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;22;50;0;0;0;0;587,8;973,8;Santiago;Talagante;Santiago;Santiago
2030;22;51;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;22;52;0;0;0;0;0;0;Santiago;Choapa;Santiago;Coquimbo
2030;22;53;0;0;0;0;0;0;Santiago;Elqui;Santiago;Coquimbo
2030;22;54;0;0;0;0;0;0;Santiago;Limarí;Santiago;Coquimbo
2030;22;55;0;0;0;0;0;0;Santiago;Curicó;Santiago;Maule
2030;22;56;0;0;0;0;0;0;Santiago;Talca;Santiago;Maule
2030;22;57;0;0;0;0;0;0;Santiago;Linares;Santiago;Maule
2030;22;58;0;0;0;0;0;0;Santiago;Cauquenes;Santiago;Maule
2030;22;59;0;0;0;0;0;0;Santiago;Ñuble;Santiago;Bío-Bío
2030;22;60;0;0;0;0;0;0;Santiago;Concepción;Santiago;Bío-Bío
2030;22;61;0;0;0;0;0;0;Santiago;Biobío;Santiago;Bío-Bío
2030;22;62;0;0;0;0;0;0;Santiago;Arauco;Santiago;Bío-Bío
2030;22;63;0;0;0;0;0;0;Santiago;Arica;Santiago;Arica y Parinacota
2030;22;64;0;0;0;0;0;0;Santiago;Magallanes;Santiago;Magallanes y Antártica Chilena
2030;22;777;0;0;0;0;0;0;Santiago;Ancud;Santiago;Los Lagos
2030;23;1;0;0;0;0;0;0;Santiago;Petorca;Santiago;Valparaíso
2030;23;2;0;0;0;0;0;0;Santiago;San Felipe;Santiago;Valparaíso
2030;23;3;0;0;0;0;0;0;Santiago;Quillota;Santiago;Valparaíso
2030;23;4;0;0;0;0;0;0;Santiago;Los Andes;Santiago;Valparaíso
2030;23;5;0;0;0;0;0;0;Santiago;Valparaíso;Santiago;Valparaíso
2030;23;6;3.327,70;6.432,60;0;0;116,4;192,9;Santiago;Valparaíso;Santiago;Valparaíso
2030;23;7;240,8;465,5;0;0;2.993,30;4.959,10;Santiago;Valparaíso;Santiago;Valparaíso
2030;23;8;0;0;0;0;0;0;Santiago;San Antonio;Santiago;Valparaíso
2030;23;9;6.392,90;12.357,90;0;0;2.470,30;4.092,70;Santiago;San Antonio;Santiago;Valparaíso
2030;23;10;893,8;1.727,80;0;0;2.967,20;4.915,90;Santiago;San Antonio;Santiago;Valparaíso
2030;23;11;0;0;0;0;0;0;Santiago;San Antonio;Santiago;Valparaíso
2030;23;12;0;0;0;0;422,6;700,2;Santiago;Valparaíso;Santiago;Valparaíso
2030;23;13;0;0;0;0;0;0;Santiago;Cardenal Caro;Santiago;Libertador General Bernardo O'Higgins
2030;23;14;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2030;23;15;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2030;23;16;0;0;0;0;0;0;Santiago;Colchagua;Santiago;Libertador General Bernardo O'Higgins
2030;23;17;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2030;23;18;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;19;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;20;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;21;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;22;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;23;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;24;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;25;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;26;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;27;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;28;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;29;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;30;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;31;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;32;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;33;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;34;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;35;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;36;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;37;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;38;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;39;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;40;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;41;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;42;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;43;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;44;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;45;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;46;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;47;0;0;0;0;0;0;Santiago;Melipilla;Santiago;Santiago
2030;23;48;0;0;0;0;587,8;973,8;Santiago;Melipilla;Santiago;Santiago
2030;23;49;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;50;0;0;0;0;0;0;Santiago;Talagante;Santiago;Santiago
2030;23;51;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;23;52;0;0;0;0;0;0;Santiago;Choapa;Santiago;Coquimbo
2030;23;53;0;0;0;0;0;0;Santiago;Elqui;Santiago;Coquimbo
2030;23;54;0;0;0;0;0;0;Santiago;Limarí;Santiago;Coquimbo
2030;23;55;0;0;0;0;0;0;Santiago;Curicó;Santiago;Maule
2030;23;56;0;0;0;0;0;0;Santiago;Talca;Santiago;Maule
2030;23;57;0;0;0;0;0;0;Santiago;Linares;Santiago;Maule
2030;23;58;0;0;0;0;0;0;Santiago;Cauquenes;Santiago;Maule
2030;23;59;0;0;0;0;0;0;Santiago;Ñuble;Santiago;Bío-Bío
2030;23;60;0;0;0;0;0;0;Santiago;Concepción;Santiago;Bío-Bío
2030;23;61;0;0;0;0;0;0;Santiago;Biobío;Santiago;Bío-Bío
2030;23;62;0;0;0;0;0;0;Santiago;Arauco;Santiago;Bío-Bío
2030;23;63;0;0;0;0;0;0;Santiago;Arica;Santiago;Arica y Parinacota
2030;23;64;0;0;0;0;0;0;Santiago;Magallanes;Santiago;Magallanes y Antártica Chilena
2030;23;777;0;0;0;0;0;0;Santiago;Ancud;Santiago;Los Lagos
2030;24;1;0;0;0;0;0;0;Santiago;Petorca;Santiago;Valparaíso
2030;24;2;0;0;0;0;0;0;Santiago;San Felipe;Santiago;Valparaíso
2030;24;3;0;0;0;0;0;0;Santiago;Quillota;Santiago;Valparaíso
2030;24;4;0;0;0;0;0;0;Santiago;Los Andes;Santiago;Valparaíso
2030;24;5;0;0;0;0;0;0;Santiago;Valparaíso;Santiago;Valparaíso
2030;24;6;2.328,10;4.500,30;0;0;215,4;356,9;Santiago;Valparaíso;Santiago;Valparaíso
2030;24;7;0;0;0;0;3.099,20;5.134,60;Santiago;Valparaíso;Santiago;Valparaíso
2030;24;8;0;0;0;0;0;0;Santiago;San Antonio;Santiago;Valparaíso
2030;24;9;710,7;1.373,90;0;0;1.211,30;2.006,80;Santiago;San Antonio;Santiago;Valparaíso
2030;24;10;0;0;0;0;1.618,50;2.681,40;Santiago;San Antonio;Santiago;Valparaíso
2030;24;11;0;0;0;0;0;0;Santiago;San Antonio;Santiago;Valparaíso
2030;24;12;0;0;0;0;1.267,90;2.100,50;Santiago;Valparaíso;Santiago;Valparaíso
2030;24;13;0;0;0;0;0;0;Santiago;Cardenal Caro;Santiago;Libertador General Bernardo O'Higgins
2030;24;14;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2030;24;15;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2030;24;16;0;0;0;0;0;0;Santiago;Colchagua;Santiago;Libertador General Bernardo O'Higgins
2030;24;17;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2030;24;18;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;19;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;20;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;21;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;22;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;23;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;24;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;25;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;26;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;27;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;28;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;29;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;30;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;31;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;32;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;33;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;34;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;35;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;36;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;37;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;38;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;39;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;40;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;41;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;42;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;43;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;44;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;45;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;46;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;47;0;0;0;0;0;0;Santiago;Melipilla;Santiago;Santiago
2030;24;48;0;0;0;0;0;0;Santiago;Melipilla;Santiago;Santiago
2030;24;49;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;50;0;0;0;0;0;0;Santiago;Talagante;Santiago;Santiago
2030;24;51;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;24;52;0;0;0;0;0;0;Santiago;Choapa;Santiago;Coquimbo
2030;24;53;0;0;0;0;0;0;Santiago;Elqui;Santiago;Coquimbo
2030;24;54;0;0;0;0;0;0;Santiago;Limarí;Santiago;Coquimbo
2030;24;55;0;0;0;0;0;0;Santiago;Curicó;Santiago;Maule
2030;24;56;0;0;0;0;0;0;Santiago;Talca;Santiago;Maule
2030;24;57;0;0;0;0;0;0;Santiago;Linares;Santiago;Maule
2030;24;58;0;0;0;0;0;0;Santiago;Cauquenes;Santiago;Maule
2030;24;59;0;0;0;0;0;0;Santiago;Ñuble;Santiago;Bío-Bío
2030;24;60;0;0;0;0;0;0;Santiago;Concepción;Santiago;Bío-Bío
2030;24;61;0;0;0;0;0;0;Santiago;Biobío;Santiago;Bío-Bío
2030;24;62;0;0;0;0;0;0;Santiago;Arauco;Santiago;Bío-Bío
2030;24;63;0;0;0;0;0;0;Santiago;Arica;Santiago;Arica y Parinacota
2030;24;64;0;0;0;0;0;0;Santiago;Magallanes;Santiago;Magallanes y Antártica Chilena
2030;24;777;0;0;0;0;0;0;Santiago;Ancud;Santiago;Los Lagos
2030;25;1;0;0;0;0;0;0;Santiago;Petorca;Santiago;Valparaíso
2030;25;2;0;0;0;0;0;0;Santiago;San Felipe;Santiago;Valparaíso
2030;25;3;0;0;0;0;0;0;Santiago;Quillota;Santiago;Valparaíso
2030;25;4;0;0;0;0;0;0;Santiago;Los Andes;Santiago;Valparaíso
2030;25;5;0;0;0;0;0;0;Santiago;Valparaíso;Santiago;Valparaíso
2030;25;6;948,5;1.833,40;0;0;269,3;446,1;Santiago;Valparaíso;Santiago;Valparaíso
2030;25;7;73,4;141,9;0;0;3.240,10;5.368,00;Santiago;Valparaíso;Santiago;Valparaíso
2030;25;8;0;0;0;0;0;0;Santiago;San Antonio;Santiago;Valparaíso
2030;25;9;2.380,60;4.601,80;0;0;2.718,90;4.504,50;Santiago;San Antonio;Santiago;Valparaíso
2030;25;10;0;0;0;0;4.046,10;6.703,40;Santiago;San Antonio;Santiago;Valparaíso
2030;25;11;0;0;0;0;0;0;Santiago;San Antonio;Santiago;Valparaíso
2030;25;12;0;0;0;0;140,9;233,4;Santiago;Valparaíso;Santiago;Valparaíso
2030;25;13;0;0;0;0;0;0;Santiago;Cardenal Caro;Santiago;Libertador General Bernardo O'Higgins
2030;25;14;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2030;25;15;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2030;25;16;0;0;0;0;0;0;Santiago;Colchagua;Santiago;Libertador General Bernardo O'Higgins
2030;25;17;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2030;25;18;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;19;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;20;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;21;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;22;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;23;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;24;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;25;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;26;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;27;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;28;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;29;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;30;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;31;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;32;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;33;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;34;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;35;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;36;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;37;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;38;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;39;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;40;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;41;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;42;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;43;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;44;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;45;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;46;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;47;0;0;0;0;0;0;Santiago;Melipilla;Santiago;Santiago
2030;25;48;0;0;0;0;881,7;1.460,70;Santiago;Melipilla;Santiago;Santiago
2030;25;49;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;50;0;0;0;0;0;0;Santiago;Talagante;Santiago;Santiago
2030;25;51;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;25;52;0;0;0;0;0;0;Santiago;Choapa;Santiago;Coquimbo
2030;25;53;0;0;0;0;0;0;Santiago;Elqui;Santiago;Coquimbo
2030;25;54;0;0;0;0;0;0;Santiago;Limarí;Santiago;Coquimbo
2030;25;55;0;0;0;0;0;0;Santiago;Curicó;Santiago;Maule
2030;25;56;0;0;0;0;0;0;Santiago;Talca;Santiago;Maule
2030;25;57;0;0;0;0;0;0;Santiago;Linares;Santiago;Maule
2030;25;58;0;0;0;0;0;0;Santiago;Cauquenes;Santiago;Maule
2030;25;59;0;0;0;0;0;0;Santiago;Ñuble;Santiago;Bío-Bío
2030;25;60;0;0;0;0;0;0;Santiago;Concepción;Santiago;Bío-Bío
2030;25;61;0;0;0;0;0;0;Santiago;Biobío;Santiago;Bío-Bío
2030;25;62;0;0;0;0;0;0;Santiago;Arauco;Santiago;Bío-Bío
2030;25;63;0;0;0;0;0;0;Santiago;Arica;Santiago;Arica y Parinacota
2030;25;64;0;0;0;0;0;0;Santiago;Magallanes;Santiago;Magallanes y Antártica Chilena
2030;25;777;0;0;0;0;0;0;Santiago;Ancud;Santiago;Los Lagos
2030;26;1;0;0;0;0;0;0;Santiago;Petorca;Santiago;Valparaíso
2030;26;2;0;0;0;0;0;0;Santiago;San Felipe;Santiago;Valparaíso
2030;26;3;0;0;0;0;0;0;Santiago;Quillota;Santiago;Valparaíso
2030;26;4;0;0;0;0;0;0;Santiago;Los Andes;Santiago;Valparaíso
2030;26;5;0;0;0;0;0;0;Santiago;Valparaíso;Santiago;Valparaíso
2030;26;6;123,8;239,4;0;0;118,8;196,9;Santiago;Valparaíso;Santiago;Valparaíso
2030;26;7;61,3;118,6;0;0;2.535,70;4.201,00;Santiago;Valparaíso;Santiago;Valparaíso
2030;26;8;0;0;0;0;0;0;Santiago;San Antonio;Santiago;Valparaíso
2030;26;9;1.069,40;2.067,20;0;0;2.317,80;3.840,10;Santiago;San Antonio;Santiago;Valparaíso
2030;26;10;201,6;389,7;0;0;1.618,50;2.681,40;Santiago;San Antonio;Santiago;Valparaíso
2030;26;11;0;0;0;0;0;0;Santiago;San Antonio;Santiago;Valparaíso
2030;26;12;0;0;0;0;140,9;233,4;Santiago;Valparaíso;Santiago;Valparaíso
2030;26;13;0;0;0;0;0;0;Santiago;Cardenal Caro;Santiago;Libertador General Bernardo O'Higgins
2030;26;14;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2030;26;15;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2030;26;16;0;0;0;0;0;0;Santiago;Colchagua;Santiago;Libertador General Bernardo O'Higgins
2030;26;17;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2030;26;18;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;19;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;20;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;21;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;22;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;23;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;24;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;25;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;26;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;27;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;28;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;29;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;30;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;31;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;32;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;33;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;34;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;35;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;36;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;37;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;38;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;39;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;40;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;41;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;42;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;43;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;44;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;45;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;46;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;47;0;0;0;0;0;0;Santiago;Melipilla;Santiago;Santiago
2030;26;48;0;0;0;0;293,9;486,9;Santiago;Melipilla;Santiago;Santiago
2030;26;49;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;50;0;0;0;0;0;0;Santiago;Talagante;Santiago;Santiago
2030;26;51;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;26;52;0;0;0;0;0;0;Santiago;Choapa;Santiago;Coquimbo
2030;26;53;0;0;0;0;0;0;Santiago;Elqui;Santiago;Coquimbo
2030;26;54;0;0;0;0;0;0;Santiago;Limarí;Santiago;Coquimbo
2030;26;55;0;0;0;0;0;0;Santiago;Curicó;Santiago;Maule
2030;26;56;0;0;0;0;0;0;Santiago;Talca;Santiago;Maule
2030;26;57;0;0;0;0;0;0;Santiago;Linares;Santiago;Maule
2030;26;58;0;0;0;0;0;0;Santiago;Cauquenes;Santiago;Maule
2030;26;59;0;0;0;0;0;0;Santiago;Ñuble;Santiago;Bío-Bío
2030;26;60;0;0;0;0;0;0;Santiago;Concepción;Santiago;Bío-Bío
2030;26;61;0;0;0;0;0;0;Santiago;Biobío;Santiago;Bío-Bío
2030;26;62;0;0;0;0;0;0;Santiago;Arauco;Santiago;Bío-Bío
2030;26;63;0;0;0;0;0;0;Santiago;Arica;Santiago;Arica y Parinacota
2030;26;64;0;0;0;0;0;0;Santiago;Magallanes;Santiago;Magallanes y Antártica Chilena
2030;26;777;0;0;0;0;0;0;Santiago;Ancud;Santiago;Los Lagos
2030;27;1;0;0;0;0;0;0;Santiago;Petorca;Santiago;Valparaíso
2030;27;2;0;0;0;0;0;0;Santiago;San Felipe;Santiago;Valparaíso
2030;27;3;0;0;0;0;0;0;Santiago;Quillota;Santiago;Valparaíso
2030;27;4;0;0;0;0;0;0;Santiago;Los Andes;Santiago;Valparaíso
2030;27;5;0;0;0;0;154,5;256;Santiago;Valparaíso;Santiago;Valparaíso
2030;27;6;487,3;941,9;0;0;118,6;196,5;Santiago;Valparaíso;Santiago;Valparaíso
2030;27;7;0;0;0;0;2.958,30;4.901,20;Santiago;Valparaíso;Santiago;Valparaíso
2030;27;8;0;0;0;0;0;0;Santiago;San Antonio;Santiago;Valparaíso
2030;27;9;1.884,50;3.642,80;0;0;2.388,70;3.957,50;Santiago;San Antonio;Santiago;Valparaíso
2030;27;10;319,2;617;0;0;809,2;1.340,70;Santiago;San Antonio;Santiago;Valparaíso
2030;27;11;0;0;0;0;0;0;Santiago;San Antonio;Santiago;Valparaíso
2030;27;12;796,8;1.540,30;0;0;140,9;233,4;Santiago;Valparaíso;Santiago;Valparaíso
2030;27;13;0;0;0;0;0;0;Santiago;Cardenal Caro;Santiago;Libertador General Bernardo O'Higgins
2030;27;14;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2030;27;15;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2030;27;16;0;0;0;0;0;0;Santiago;Colchagua;Santiago;Libertador General Bernardo O'Higgins
2030;27;17;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2030;27;18;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;27;19;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;27;20;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;27;21;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;27;22;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;27;23;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;27;24;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;27;25;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;27;26;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;27;27;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;27;28;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;27;29;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;27;30;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;27;31;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;27;32;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;27;33;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;27;34;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;27;35;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;27;36;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;27;37;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2030;27;38;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
